CustomerID,Month,CallMinutes,DataUsageGB,SMSCount,Complaints
CUST_2603,2023-02-28,476.57,13.95,16,1
CUST_2603,2023-03-31,451.76,8.59,8,2
CUST_2603,2023-04-30,431.38,8.62,29,0
CUST_2603,2023-05-31,297.59,12.05,34,0
CUST_2603,2023-06-30,454.73,9.24,16,0
CUST_2603,2023-07-31,344.37,10.14,32,1
CUST_2603,2023-08-31,453.06,7.23,40,1
CUST_2603,2023-09-30,540.18,7.6,32,1
CUST_2603,2023-10-31,138.07,5.02,24,1
CUST_2603,2023-11-30,176.18,3.24,3,0
CUST_2603,2023-12-31,165.7,1.75,38,0
CUST_2604,2023-01-31,390.51,12.52,0,1
CUST_2604,2023-02-28,506.29,6.11,38,0
CUST_2604,2023-03-31,501.74,11.87,7,0
CUST_2604,2023-04-30,429.76,8.66,14,0
CUST_2604,2023-05-31,494.78,11.12,26,0
CUST_2604,2023-06-30,489.4,10.1,20,0
CUST_2604,2023-07-31,510.0,8.27,48,0
CUST_2604,2023-08-31,407.57,6.15,32,0
CUST_2604,2023-09-30,447.01,5.71,29,0
CUST_2604,2023-10-31,491.38,6.79,45,1
CUST_2604,2023-11-30,517.98,8.14,47,0
CUST_2604,2023-12-31,450.79,11.96,23,1
CUST_2605,2023-01-31,534.52,11.52,4,0
CUST_2605,2023-02-28,618.26,8.88,10,1
CUST_2605,2023-03-31,511.99,3.91,6,0
CUST_2605,2023-04-30,500.57,12.29,14,0
CUST_2605,2023-05-31,587.51,9.07,24,0
CUST_2605,2023-06-30,485.49,7.13,11,2
CUST_2605,2023-07-31,548.67,11.51,17,1
CUST_2605,2023-08-31,540.66,8.59,28,0
CUST_2605,2023-09-30,525.28,13.78,0,2
CUST_2605,2023-10-31,531.87,6.69,47,0
CUST_2605,2023-11-30,511.21,10.79,44,0
CUST_2605,2023-12-31,604.87,11.39,28,1
CUST_2606,2023-01-31,433.51,9.56,41,0
CUST_2606,2023-02-28,521.66,12.28,24,1
CUST_2606,2023-03-31,509.89,16.02,27,0
CUST_2606,2023-04-30,505.1,9.92,14,0
CUST_2606,2023-05-31,551.32,8.73,23,0
CUST_2606,2023-06-30,446.2,7.46,22,0
CUST_2606,2023-07-31,568.47,10.59,14,0
CUST_2606,2023-08-31,603.83,7.57,5,0
CUST_2606,2023-09-30,517.31,15.35,12,0
CUST_2606,2023-10-31,467.64,9.56,44,1
CUST_2606,2023-11-30,537.89,10.59,43,0
CUST_2606,2023-12-31,525.97,7.63,7,2
CUST_2607,2023-01-31,465.93,14.4,20,1
CUST_2607,2023-02-28,529.27,8.48,18,0
CUST_2607,2023-03-31,444.43,15.01,37,2
CUST_2607,2023-04-30,543.33,12.04,0,0
CUST_2607,2023-05-31,518.79,5.12,17,0
CUST_2607,2023-06-30,551.07,5.56,18,0
CUST_2607,2023-07-31,536.19,4.91,8,0
CUST_2607,2023-08-31,491.14,6.31,39,0
CUST_2607,2023-09-30,507.9,9.1,5,0
CUST_2607,2023-10-31,552.61,12.48,40,0
CUST_2607,2023-11-30,543.8,8.36,31,1
CUST_2607,2023-12-31,505.54,7.88,27,1
CUST_2608,2023-01-31,364.91,16.2,18,0
CUST_2608,2023-02-28,474.99,12.11,15,1
CUST_2608,2023-03-31,340.68,21.32,28,1
CUST_2608,2023-04-30,452.84,10.25,48,0
CUST_2608,2023-05-31,554.93,10.96,8,0
CUST_2608,2023-06-30,450.44,10.94,12,1
CUST_2608,2023-07-31,426.43,11.49,11,0
CUST_2608,2023-08-31,399.15,7.68,22,0
CUST_2608,2023-09-30,342.68,12.09,19,0
CUST_2608,2023-10-31,392.16,10.42,29,2
CUST_2608,2023-11-30,343.68,13.01,10,0
CUST_2608,2023-12-31,346.57,12.23,19,0
CUST_2609,2023-01-31,342.93,8.25,21,0
CUST_2609,2023-02-28,394.62,9.26,45,1
CUST_2609,2023-03-31,371.02,10.23,36,0
CUST_2609,2023-04-30,473.79,13.04,43,0
CUST_2609,2023-05-31,444.58,6.7,23,1
CUST_2609,2023-06-30,464.29,9.53,22,1
CUST_2609,2023-07-31,444.75,5.32,5,0
CUST_2609,2023-08-31,418.52,12.17,8,0
CUST_2609,2023-09-30,373.18,8.77,33,1
CUST_2609,2023-10-31,470.65,14.11,16,0
CUST_2609,2023-11-30,429.84,9.9,42,1
CUST_2609,2023-12-31,433.54,9.66,46,0
CUST_2610,2023-01-31,660.74,14.78,14,0
CUST_2610,2023-02-28,700.19,6.64,21,0
CUST_2610,2023-03-31,551.16,12.22,31,2
CUST_2610,2023-04-30,593.81,10.94,0,2
CUST_2610,2023-05-31,686.46,13.17,29,1
CUST_2610,2023-06-30,603.72,10.89,22,2
CUST_2610,2023-07-31,678.1,16.99,20,0
CUST_2610,2023-08-31,657.06,16.04,38,2
CUST_2610,2023-09-30,654.56,10.51,21,2
CUST_2610,2023-10-31,602.88,6.23,3,0
CUST_2610,2023-11-30,644.86,12.32,29,0
CUST_2610,2023-12-31,580.19,4.57,46,0
CUST_2611,2023-01-31,369.88,11.04,0,0
CUST_2611,2023-02-28,408.94,9.49,26,0
CUST_2611,2023-03-31,347.41,9.26,33,2
CUST_2611,2023-04-30,369.87,7.63,38,2
CUST_2611,2023-05-31,360.06,14.24,11,0
CUST_2611,2023-06-30,337.44,7.26,6,0
CUST_2611,2023-07-31,288.17,12.13,38,0
CUST_2611,2023-08-31,248.36,11.35,45,0
CUST_2611,2023-09-30,330.7,10.6,45,1
CUST_2611,2023-10-31,350.9,8.45,40,1
CUST_2611,2023-11-30,358.19,9.89,39,0
CUST_2611,2023-12-31,347.65,11.49,15,0
CUST_2612,2023-01-31,706.27,8.52,39,0
CUST_2612,2023-02-28,648.11,15.65,10,1
CUST_2612,2023-03-31,649.48,10.76,35,0
CUST_2612,2023-04-30,628.59,8.71,44,0
CUST_2612,2023-05-31,610.0,6.6,45,1
CUST_2612,2023-06-30,671.63,9.38,6,1
CUST_2612,2023-07-31,710.07,10.39,30,2
CUST_2612,2023-08-31,583.8,10.08,44,0
CUST_2612,2023-09-30,606.74,12.61,15,0
CUST_2612,2023-10-31,553.75,10.22,32,0
CUST_2612,2023-11-30,706.51,10.82,23,0
CUST_2612,2023-12-31,701.35,12.27,31,2
CUST_2613,2023-01-31,458.69,11.66,31,1
CUST_2613,2023-02-28,541.02,9.88,19,0
CUST_2613,2023-03-31,496.42,10.01,24,0
CUST_2613,2023-04-30,475.78,12.7,39,2
CUST_2613,2023-05-31,386.44,14.68,28,1
CUST_2613,2023-06-30,485.07,5.75,28,0
CUST_2613,2023-07-31,454.16,7.82,33,0
CUST_2613,2023-08-31,445.4,14.34,21,0
CUST_2613,2023-09-30,453.22,7.08,9,0
CUST_2613,2023-10-31,525.74,14.43,22,1
CUST_2613,2023-11-30,414.94,7.43,36,0
CUST_2613,2023-12-31,492.0,6.36,1,0
CUST_2614,2023-01-31,483.04,8.99,14,0
CUST_2614,2023-02-28,478.24,11.54,40,2
CUST_2614,2023-03-31,524.49,7.46,34,0
CUST_2614,2023-04-30,501.16,4.17,49,0
CUST_2614,2023-05-31,503.18,10.44,3,0
CUST_2614,2023-06-30,583.09,12.39,49,1
CUST_2614,2023-07-31,605.25,9.97,15,1
CUST_2614,2023-08-31,510.97,7.28,6,1
CUST_2614,2023-09-30,487.4,5.16,49,1
CUST_2614,2023-10-31,192.47,4.34,44,0
CUST_2614,2023-11-30,209.99,8.35,11,0
CUST_2614,2023-12-31,171.9,4.8,16,1
CUST_2615,2023-01-31,609.33,3.19,14,1
CUST_2615,2023-02-28,546.5,8.39,47,0
CUST_2615,2023-03-31,485.71,11.38,18,0
CUST_2615,2023-04-30,571.87,12.46,41,1
CUST_2615,2023-05-31,473.85,5.85,16,1
CUST_2615,2023-06-30,668.23,7.57,41,0
CUST_2615,2023-07-31,579.13,9.44,12,2
CUST_2615,2023-08-31,538.87,12.45,2,0
CUST_2615,2023-09-30,590.7,15.12,38,2
CUST_2615,2023-10-31,527.25,12.96,33,0
CUST_2615,2023-11-30,558.29,10.89,2,2
CUST_2615,2023-12-31,591.67,7.03,44,1
CUST_2616,2023-01-31,493.85,9.8,1,0
CUST_2616,2023-02-28,529.11,11.06,44,0
CUST_2616,2023-03-31,554.69,3.98,27,0
CUST_2616,2023-04-30,497.37,6.74,43,0
CUST_2616,2023-05-31,565.55,7.95,30,0
CUST_2616,2023-06-30,662.22,10.35,12,2
CUST_2616,2023-07-31,575.35,2.84,41,0
CUST_2616,2023-08-31,649.33,6.06,24,1
CUST_2616,2023-09-30,581.43,15.35,25,0
CUST_2616,2023-10-31,601.23,9.13,23,0
CUST_2616,2023-11-30,629.95,12.64,45,1
CUST_2616,2023-12-31,560.41,5.94,23,0
CUST_2617,2023-01-31,606.55,10.63,49,1
CUST_2617,2023-02-28,548.31,10.71,26,2
CUST_2617,2023-03-31,513.98,5.16,47,0
CUST_2617,2023-04-30,561.88,11.55,43,1
CUST_2617,2023-05-31,498.59,6.7,19,0
CUST_2617,2023-06-30,691.35,5.24,39,1
CUST_2617,2023-07-31,529.57,3.14,29,1
CUST_2617,2023-08-31,603.46,12.56,42,0
CUST_2617,2023-09-30,581.05,8.32,48,0
CUST_2617,2023-10-31,634.12,7.55,27,1
CUST_2617,2023-11-30,538.53,5.69,44,0
CUST_2617,2023-12-31,626.28,7.95,42,0
CUST_2618,2023-01-31,536.8,9.05,3,2
CUST_2618,2023-02-28,500.24,9.17,32,1
CUST_2618,2023-03-31,585.31,14.47,1,0
CUST_2618,2023-04-30,486.49,9.15,42,0
CUST_2618,2023-05-31,474.58,11.13,31,0
CUST_2618,2023-06-30,474.08,6.77,42,2
CUST_2618,2023-07-31,571.16,11.92,8,0
CUST_2618,2023-08-31,458.6,12.82,9,0
CUST_2618,2023-09-30,474.63,14.48,0,0
CUST_2618,2023-10-31,506.23,11.1,7,1
CUST_2618,2023-11-30,471.83,8.97,18,0
CUST_2618,2023-12-31,497.91,12.35,10,1
CUST_2619,2023-01-31,498.82,10.95,28,0
CUST_2619,2023-02-28,546.43,11.63,8,0
CUST_2619,2023-03-31,509.32,9.66,11,0
CUST_2619,2023-04-30,581.84,9.05,20,0
CUST_2619,2023-05-31,482.48,7.15,43,0
CUST_2619,2023-06-30,549.17,9.14,42,0
CUST_2619,2023-07-31,542.87,14.52,44,0
CUST_2619,2023-08-31,601.48,10.5,21,0
CUST_2619,2023-09-30,569.52,9.0,11,2
CUST_2619,2023-10-31,202.34,7.65,32,0
CUST_2619,2023-11-30,201.3,3.93,16,0
CUST_2619,2023-12-31,186.32,6.43,17,0
CUST_2620,2023-01-31,676.53,7.2,16,1
CUST_2620,2023-02-28,625.41,8.27,28,1
CUST_2620,2023-03-31,551.19,10.8,4,0
CUST_2620,2023-04-30,556.86,15.42,7,4
CUST_2620,2023-05-31,627.97,7.03,28,2
CUST_2620,2023-06-30,531.82,14.52,11,0
CUST_2620,2023-07-31,637.73,15.32,12,0
CUST_2620,2023-08-31,652.29,8.05,20,1
CUST_2620,2023-09-30,621.41,8.68,21,1
CUST_2620,2023-10-31,705.14,8.66,12,1
CUST_2620,2023-11-30,488.84,12.76,27,1
CUST_2620,2023-12-31,664.12,6.05,5,0
CUST_2621,2023-01-31,289.38,11.33,45,1
CUST_2621,2023-02-28,310.07,6.72,10,0
CUST_2621,2023-03-31,375.24,8.73,25,1
CUST_2621,2023-04-30,371.18,13.85,49,1
CUST_2621,2023-05-31,432.41,7.91,39,1
CUST_2621,2023-06-30,396.46,11.27,28,0
CUST_2621,2023-07-31,328.32,13.69,10,0
CUST_2621,2023-08-31,348.37,13.25,10,1
CUST_2621,2023-09-30,225.9,9.49,47,0
CUST_2621,2023-10-31,373.44,4.88,10,0
CUST_2621,2023-11-30,387.71,13.75,41,1
CUST_2621,2023-12-31,384.15,10.36,1,0
CUST_2622,2023-01-31,464.62,10.08,38,1
CUST_2622,2023-02-28,534.63,10.87,26,0
CUST_2622,2023-03-31,526.88,13.84,19,1
CUST_2622,2023-04-30,489.76,9.36,9,1
CUST_2622,2023-05-31,526.79,4.9,16,0
CUST_2622,2023-06-30,564.28,11.48,4,1
CUST_2622,2023-07-31,501.49,10.56,5,0
CUST_2622,2023-08-31,458.14,12.14,0,2
CUST_2622,2023-09-30,568.19,11.56,24,0
CUST_2622,2023-10-31,483.14,8.63,24,0
CUST_2622,2023-11-30,461.05,7.8,18,0
CUST_2622,2023-12-31,597.46,8.46,18,2
CUST_2623,2023-01-31,363.58,8.97,10,1
CUST_2623,2023-02-28,407.91,3.75,3,0
CUST_2623,2023-03-31,468.75,9.59,29,1
CUST_2623,2023-04-30,492.1,9.78,6,2
CUST_2623,2023-05-31,439.81,9.76,31,0
CUST_2623,2023-06-30,402.87,7.24,24,0
CUST_2623,2023-07-31,417.83,9.98,35,1
CUST_2623,2023-08-31,428.53,5.92,41,1
CUST_2623,2023-09-30,449.74,7.79,22,0
CUST_2623,2023-10-31,213.55,4.13,41,0
CUST_2623,2023-11-30,160.57,5.82,10,1
CUST_2623,2023-12-31,192.24,3.53,29,1
CUST_2624,2023-01-31,660.11,8.46,5,0
CUST_2624,2023-02-28,648.83,5.45,19,0
CUST_2624,2023-03-31,586.59,8.96,45,0
CUST_2624,2023-04-30,674.6,10.43,39,1
CUST_2624,2023-05-31,642.42,8.86,12,0
CUST_2624,2023-06-30,653.92,16.94,23,0
CUST_2624,2023-07-31,694.39,14.28,16,1
CUST_2624,2023-08-31,671.04,7.89,38,1
CUST_2624,2023-09-30,670.4,5.3,25,2
CUST_2624,2023-10-31,724.64,10.1,40,0
CUST_2624,2023-11-30,685.66,9.91,17,0
CUST_2624,2023-12-31,625.12,16.12,33,1
CUST_2625,2023-01-31,563.83,9.24,22,1
CUST_2625,2023-02-28,570.15,9.51,43,0
CUST_2625,2023-03-31,583.04,7.14,20,1
CUST_2625,2023-04-30,469.74,8.51,3,0
CUST_2625,2023-05-31,547.26,9.47,45,0
CUST_2625,2023-06-30,460.06,7.47,0,2
CUST_2625,2023-07-31,638.49,12.31,19,1
CUST_2625,2023-08-31,539.55,11.43,17,0
CUST_2625,2023-09-30,528.62,10.89,8,1
CUST_2625,2023-10-31,520.4,8.13,25,1
CUST_2625,2023-11-30,587.53,5.2,4,0
CUST_2625,2023-12-31,601.14,10.05,49,0
CUST_2626,2023-01-31,609.35,6.63,4,0
CUST_2626,2023-02-28,566.19,18.77,3,1
CUST_2626,2023-03-31,532.77,8.77,40,1
CUST_2626,2023-04-30,503.25,16.03,24,0
CUST_2626,2023-05-31,564.32,16.47,24,0
CUST_2626,2023-06-30,628.13,14.26,28,0
CUST_2626,2023-07-31,660.17,5.35,43,0
CUST_2626,2023-08-31,515.49,8.73,8,2
CUST_2626,2023-09-30,433.36,11.23,37,0
CUST_2626,2023-10-31,552.96,11.88,2,1
CUST_2626,2023-11-30,607.67,11.03,4,1
CUST_2626,2023-12-31,513.69,8.39,35,0
CUST_2627,2023-01-31,602.42,11.36,8,0
CUST_2627,2023-02-28,688.7,7.25,23,0
CUST_2627,2023-03-31,700.55,11.55,31,0
CUST_2627,2023-04-30,662.65,11.78,8,0
CUST_2627,2023-05-31,639.39,7.54,1,0
CUST_2627,2023-06-30,742.37,12.38,39,2
CUST_2627,2023-07-31,688.75,10.62,36,0
CUST_2627,2023-08-31,698.99,12.22,48,2
CUST_2627,2023-09-30,690.44,8.48,42,0
CUST_2627,2023-10-31,749.12,4.34,38,1
CUST_2627,2023-11-30,852.53,10.47,14,1
CUST_2627,2023-12-31,707.82,8.95,20,0
CUST_2628,2023-01-31,386.37,12.03,4,0
CUST_2628,2023-02-28,379.13,5.2,0,0
CUST_2628,2023-03-31,382.9,13.26,49,0
CUST_2628,2023-04-30,485.13,10.31,12,1
CUST_2628,2023-05-31,437.47,10.27,33,0
CUST_2628,2023-06-30,365.07,7.41,1,0
CUST_2628,2023-07-31,408.52,12.29,46,0
CUST_2628,2023-08-31,517.94,10.69,6,1
CUST_2628,2023-09-30,367.06,14.41,10,0
CUST_2628,2023-10-31,437.4,13.0,18,1
CUST_2628,2023-11-30,368.62,2.53,43,0
CUST_2628,2023-12-31,296.39,9.65,17,1
CUST_2629,2023-01-31,324.31,13.73,30,0
CUST_2629,2023-02-28,367.66,10.25,29,0
CUST_2629,2023-03-31,496.22,10.87,35,0
CUST_2629,2023-04-30,382.54,11.64,6,3
CUST_2629,2023-05-31,451.89,3.19,34,2
CUST_2629,2023-06-30,421.64,14.23,32,1
CUST_2629,2023-07-31,414.04,9.44,0,0
CUST_2629,2023-08-31,403.61,12.26,38,0
CUST_2629,2023-09-30,475.63,12.57,26,0
CUST_2629,2023-10-31,364.03,8.65,35,1
CUST_2629,2023-11-30,398.65,12.04,27,0
CUST_2629,2023-12-31,382.75,15.34,32,0
CUST_2630,2023-01-31,589.32,8.71,22,1
CUST_2630,2023-02-28,572.96,12.68,38,0
CUST_2630,2023-03-31,607.06,15.38,7,0
CUST_2630,2023-04-30,638.75,12.84,2,0
CUST_2630,2023-05-31,531.09,12.58,42,1
CUST_2630,2023-06-30,637.23,10.87,9,1
CUST_2630,2023-07-31,598.7,16.25,34,0
CUST_2630,2023-08-31,611.11,10.99,31,1
CUST_2630,2023-09-30,710.9,9.15,39,1
CUST_2630,2023-10-31,606.84,11.39,46,0
CUST_2630,2023-11-30,623.65,9.94,37,1
CUST_2630,2023-12-31,678.55,7.67,8,0
CUST_2631,2023-01-31,441.68,13.67,44,1
CUST_2631,2023-02-28,434.65,10.98,2,0
CUST_2631,2023-03-31,467.01,12.1,13,1
CUST_2631,2023-04-30,430.22,9.95,20,0
CUST_2631,2023-05-31,438.76,11.68,49,0
CUST_2631,2023-06-30,414.98,10.31,38,2
CUST_2631,2023-07-31,407.45,13.77,0,1
CUST_2631,2023-08-31,446.87,11.11,45,0
CUST_2631,2023-09-30,514.46,7.58,36,0
CUST_2631,2023-10-31,486.84,8.0,29,0
CUST_2631,2023-11-30,318.36,11.21,22,0
CUST_2631,2023-12-31,450.55,14.98,46,0
CUST_2632,2023-01-31,440.02,9.71,12,1
CUST_2632,2023-02-28,475.66,9.95,40,0
CUST_2632,2023-03-31,441.74,10.56,15,0
CUST_2632,2023-04-30,612.02,10.95,30,0
CUST_2632,2023-05-31,537.36,6.39,43,0
CUST_2632,2023-06-30,517.93,9.9,12,0
CUST_2632,2023-07-31,530.8,6.5,2,0
CUST_2632,2023-08-31,523.97,9.51,39,1
CUST_2632,2023-09-30,612.07,8.64,40,0
CUST_2632,2023-10-31,583.14,11.57,31,2
CUST_2632,2023-11-30,559.62,5.67,26,1
CUST_2632,2023-12-31,510.94,4.28,8,1
CUST_2633,2023-01-31,436.68,11.2,27,0
CUST_2633,2023-02-28,412.35,7.78,29,1
CUST_2633,2023-03-31,354.25,10.58,14,1
CUST_2633,2023-04-30,377.17,10.45,46,1
CUST_2633,2023-05-31,427.12,11.43,21,1
CUST_2633,2023-06-30,431.11,3.21,49,2
CUST_2633,2023-07-31,419.4,13.28,13,1
CUST_2633,2023-08-31,351.49,8.63,0,0
CUST_2633,2023-09-30,319.74,10.82,44,1
CUST_2633,2023-10-31,409.88,6.91,33,2
CUST_2633,2023-11-30,446.81,12.66,30,0
CUST_2633,2023-12-31,445.73,15.6,38,0
CUST_2634,2023-01-31,683.72,8.91,46,0
CUST_2634,2023-02-28,676.11,10.48,26,1
CUST_2634,2023-03-31,669.1,13.23,11,0
CUST_2634,2023-04-30,705.95,8.23,6,1
CUST_2634,2023-05-31,611.06,7.12,5,0
CUST_2634,2023-06-30,664.72,8.72,12,2
CUST_2634,2023-07-31,663.83,7.4,9,0
CUST_2634,2023-08-31,717.73,13.86,21,0
CUST_2634,2023-09-30,554.72,8.14,43,0
CUST_2634,2023-10-31,574.87,8.92,4,0
CUST_2634,2023-11-30,718.42,11.51,20,1
CUST_2634,2023-12-31,684.94,9.32,27,2
CUST_2635,2023-01-31,457.35,9.19,10,2
CUST_2635,2023-02-28,498.15,6.31,8,1
CUST_2635,2023-03-31,424.45,15.28,41,0
CUST_2635,2023-04-30,425.26,10.5,40,0
CUST_2635,2023-05-31,457.84,11.98,17,0
CUST_2635,2023-06-30,474.87,10.5,46,0
CUST_2635,2023-07-31,457.84,6.29,32,0
CUST_2635,2023-08-31,375.76,3.99,41,0
CUST_2635,2023-09-30,415.79,16.67,13,0
CUST_2635,2023-10-31,470.22,8.6,48,0
CUST_2635,2023-11-30,439.36,11.72,12,0
CUST_2635,2023-12-31,450.95,8.03,20,1
CUST_2636,2023-01-31,556.54,7.08,10,0
CUST_2636,2023-02-28,491.08,5.38,27,1
CUST_2636,2023-03-31,554.24,16.12,47,0
CUST_2636,2023-04-30,572.0,14.69,40,2
CUST_2636,2023-05-31,531.54,14.02,39,0
CUST_2636,2023-06-30,495.18,6.03,31,0
CUST_2636,2023-07-31,550.85,10.77,24,1
CUST_2636,2023-08-31,557.6,17.12,21,0
CUST_2636,2023-09-30,556.08,17.24,18,0
CUST_2636,2023-10-31,536.77,13.24,44,1
CUST_2636,2023-11-30,476.15,8.39,6,0
CUST_2636,2023-12-31,598.37,13.59,39,2
CUST_2637,2023-01-31,624.49,13.25,23,0
CUST_2637,2023-02-28,568.44,11.56,13,0
CUST_2637,2023-03-31,689.03,4.53,49,0
CUST_2637,2023-04-30,588.83,6.61,29,1
CUST_2637,2023-05-31,623.35,11.35,10,1
CUST_2637,2023-06-30,642.2,11.12,22,0
CUST_2637,2023-07-31,618.58,6.64,37,0
CUST_2637,2023-08-31,625.31,10.35,11,1
CUST_2637,2023-09-30,631.79,9.5,11,0
CUST_2637,2023-10-31,578.4,14.3,26,0
CUST_2637,2023-11-30,632.65,13.4,34,0
CUST_2637,2023-12-31,556.45,12.31,22,0
CUST_2638,2023-01-31,387.47,13.41,43,2
CUST_2638,2023-02-28,455.21,11.09,47,1
CUST_2638,2023-03-31,310.47,12.83,22,2
CUST_2638,2023-04-30,490.8,7.65,5,0
CUST_2638,2023-05-31,494.11,9.96,0,2
CUST_2638,2023-06-30,414.03,3.89,31,0
CUST_2638,2023-07-31,548.47,4.88,33,0
CUST_2638,2023-08-31,472.05,14.28,0,0
CUST_2638,2023-09-30,521.33,9.68,27,1
CUST_2638,2023-10-31,447.29,11.09,6,0
CUST_2638,2023-11-30,530.46,8.75,43,0
CUST_2638,2023-12-31,384.84,11.21,10,0
CUST_2639,2023-01-31,418.5,9.95,47,1
CUST_2639,2023-02-28,542.01,3.91,47,0
CUST_2639,2023-03-31,432.87,3.74,31,1
CUST_2639,2023-04-30,562.78,12.7,11,0
CUST_2639,2023-05-31,506.77,6.71,45,0
CUST_2639,2023-06-30,597.32,10.08,6,0
CUST_2639,2023-07-31,449.21,5.0,5,0
CUST_2639,2023-08-31,434.44,7.49,15,1
CUST_2639,2023-09-30,444.83,9.39,47,0
CUST_2639,2023-10-31,532.89,9.07,1,0
CUST_2639,2023-11-30,466.74,12.16,49,1
CUST_2639,2023-12-31,475.39,6.49,0,2
CUST_2640,2023-01-31,578.32,11.46,48,0
CUST_2640,2023-02-28,577.69,8.46,9,2
CUST_2640,2023-03-31,686.85,11.04,32,0
CUST_2640,2023-04-30,518.2,10.78,20,0
CUST_2640,2023-05-31,526.35,11.07,3,0
CUST_2640,2023-06-30,553.7,7.12,23,0
CUST_2640,2023-07-31,496.02,16.42,28,2
CUST_2640,2023-08-31,469.14,8.5,38,0
CUST_2640,2023-09-30,531.07,9.74,6,1
CUST_2640,2023-10-31,584.59,3.51,5,0
CUST_2640,2023-11-30,534.03,8.7,8,1
CUST_2640,2023-12-31,604.03,11.45,8,0
CUST_2641,2023-01-31,650.92,8.08,40,1
CUST_2641,2023-02-28,488.05,14.65,22,1
CUST_2641,2023-03-31,621.8,13.75,22,0
CUST_2641,2023-04-30,556.63,10.22,49,2
CUST_2641,2023-05-31,580.61,7.37,17,1
CUST_2641,2023-06-30,587.69,12.63,20,0
CUST_2641,2023-07-31,509.32,7.96,25,1
CUST_2641,2023-08-31,624.43,17.05,9,1
CUST_2641,2023-09-30,617.39,9.0,4,0
CUST_2641,2023-10-31,524.9,12.02,49,0
CUST_2641,2023-11-30,556.78,8.07,46,0
CUST_2641,2023-12-31,506.65,6.65,24,0
CUST_2642,2023-01-31,348.65,6.04,45,0
CUST_2642,2023-02-28,295.54,9.06,22,0
CUST_2642,2023-03-31,337.53,9.48,44,0
CUST_2642,2023-04-30,382.71,13.25,18,1
CUST_2642,2023-05-31,313.13,8.61,12,0
CUST_2642,2023-06-30,383.7,13.27,41,1
CUST_2642,2023-07-31,388.68,12.41,0,0
CUST_2642,2023-08-31,415.23,11.34,13,1
CUST_2642,2023-09-30,267.86,12.08,37,0
CUST_2642,2023-10-31,341.51,5.92,37,0
CUST_2642,2023-11-30,398.91,12.59,23,1
CUST_2642,2023-12-31,369.23,10.16,39,1
CUST_2643,2023-01-31,402.92,10.1,32,0
CUST_2643,2023-02-28,500.23,11.39,30,0
CUST_2643,2023-03-31,512.91,13.63,20,0
CUST_2643,2023-04-30,528.89,8.05,47,0
CUST_2643,2023-05-31,550.76,11.2,37,1
CUST_2643,2023-06-30,631.65,11.49,27,2
CUST_2643,2023-07-31,509.84,5.55,46,1
CUST_2643,2023-08-31,492.69,14.52,43,0
CUST_2643,2023-09-30,525.24,12.6,18,0
CUST_2643,2023-10-31,483.36,10.86,26,1
CUST_2643,2023-11-30,464.05,10.99,2,1
CUST_2643,2023-12-31,506.11,12.42,41,1
CUST_2644,2023-01-31,435.33,14.42,0,0
CUST_2644,2023-02-28,370.58,10.6,19,0
CUST_2644,2023-03-31,570.56,11.68,10,0
CUST_2644,2023-04-30,477.82,10.26,45,0
CUST_2644,2023-05-31,409.49,8.44,11,0
CUST_2644,2023-06-30,471.21,6.22,37,0
CUST_2644,2023-07-31,361.62,4.19,25,1
CUST_2644,2023-08-31,530.39,13.16,39,1
CUST_2644,2023-09-30,446.93,14.32,42,1
CUST_2644,2023-10-31,428.86,9.58,18,1
CUST_2644,2023-11-30,450.65,14.73,34,0
CUST_2644,2023-12-31,387.56,10.47,14,0
CUST_2645,2023-01-31,543.01,12.57,37,1
CUST_2645,2023-02-28,502.41,11.54,45,0
CUST_2645,2023-03-31,548.9,7.88,36,1
CUST_2645,2023-04-30,523.12,10.06,19,1
CUST_2645,2023-05-31,605.63,9.3,0,2
CUST_2645,2023-06-30,535.48,11.12,37,0
CUST_2645,2023-07-31,502.82,13.2,36,0
CUST_2645,2023-08-31,491.44,9.95,33,0
CUST_2645,2023-09-30,654.0,12.56,28,2
CUST_2645,2023-10-31,437.72,11.12,6,2
CUST_2645,2023-11-30,493.77,7.81,32,0
CUST_2645,2023-12-31,568.32,11.09,47,0
CUST_2646,2023-01-31,632.36,8.1,1,0
CUST_2646,2023-02-28,600.39,6.92,20,0
CUST_2646,2023-03-31,603.44,9.54,20,0
CUST_2646,2023-04-30,576.76,9.13,38,3
CUST_2646,2023-05-31,684.9,15.13,17,0
CUST_2646,2023-06-30,739.1,8.36,6,0
CUST_2646,2023-07-31,614.5,8.16,19,0
CUST_2646,2023-08-31,614.19,11.35,34,1
CUST_2646,2023-09-30,614.18,8.17,16,0
CUST_2646,2023-10-31,658.37,14.57,44,0
CUST_2646,2023-11-30,595.26,12.55,44,0
CUST_2646,2023-12-31,703.9,15.49,15,0
CUST_2647,2023-01-31,497.25,12.95,16,0
CUST_2647,2023-02-28,521.41,9.94,35,0
CUST_2647,2023-03-31,534.28,5.85,39,1
CUST_2647,2023-04-30,543.72,11.57,27,1
CUST_2647,2023-05-31,455.96,8.94,13,0
CUST_2647,2023-06-30,454.72,9.38,36,3
CUST_2647,2023-07-31,460.21,16.29,42,0
CUST_2647,2023-08-31,468.12,12.83,13,0
CUST_2647,2023-09-30,506.1,7.66,33,0
CUST_2647,2023-10-31,559.52,10.73,1,1
